"","mice","date_expe","BW","BT","EEDm","EENm","EREDm","FAT","FATPROP","FIDs","FINs","GLY","LEAN","LEANPROP","P0","P1","P3","RERDm","RERNm","STATUS","VCO2Dm","VCO2Nm","VO2Dm","VO2Nm","WIDs","WINs","XYDm","XYNm","ZDs","ZNs","DOB","DOD","AGE","REMAINTIME","XYTOTs","ZTOTs","XYZTOTs","XYZDs","XYZNs","XYDs","XYNs","RERTOTm","EETOTs","EEDs","EENs","FIDKCALs","FINKCALs","FITOTKCALs","WITOTs","EB","FAOX"
"452",45,2019-10-22,29.7,36.8,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,4.274,NA,6.434,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,322,-142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",45,2019-10-31,32.5,37.7,0.491777777777778,0.575805555555555,0.46719696969697,5.561,19.9318996415771,0.32,3.22666666666667,138,20.382,73.0537634408602,3.928,31.827,8.012,0.804215277777778,0.9575625,"GROUPED",81.9513888888889,110.263888888889,110.263888888889,115.194444444444,0.0866666666666666,2.77333333333333,463.472222222222,1579.11111111111,573,4174.33333333333,2018-12-04,2020-03-12,331,-133,24511,4747.33333333333,29258.3333333333,6134.66666666667,23123.6666666667,5561.66666666667,18949.3333333333,0.880888888888889,12.811,5.90133333333333,6.90966666666667,1.06848,10.77384,11.84232,2.86,-0.968679999999997,5.08644148148148
"454",45,2019-11-18,29.5,38,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,4.077,NA,7.264,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,349,-115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",45,2019-12-03,31.5,38.2,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,4.216,17.963,10.951,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,364,-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",45,2019-12-16,28.5,37.9,NA,NA,NA,3.55,13.3962264150943,NA,NA,116,20.38,76.9056603773585,3.919,13.185,6.997,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,377,-87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",45,2020-01-08,24.3,34.5,NA,NA,NA,1.19,4.76,NA,NA,119,21.5,86,3.844,10.745,9.817,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,400,-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",45,2020-01-30,22.2,34.2,NA,NA,NA,1.42,6.3963963963964,NA,NA,82,19.75,88.963963963964,3.962,110.444,60.291,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,422,-42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",45,2020-02-19,23.1,35.5,NA,NA,NA,1.43,6.19047619047619,NA,NA,80,19.94,86.3203463203463,4.647,100.469,103.501,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,442,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",46,2019-03-01,29.5,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,3.849,9.259,18.161,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-30,87,-213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",46,2019-03-22,30.8,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,3.596,10.436,6.535,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-30,108,-192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",46,2019-04-17,30.5,NA,0.488,0.556,0.470475,NA,NA,1.27,3.5,144,NA,NA,4.159,9.194,7.182,0.895,1.014,"GROUPED",88.861,111.375,111.375,109.698,0.221666666666667,3.895,611.625,1563.792,613.666666666667,3598.33333333333,2018-12-04,2019-09-30,134,-166,26105.004,4212,30317.004,7953.16666666667,22363.8373333333,7339.5,18765.504,0.9545,12.528,5.856,6.672,4.24053,11.6865,15.92703,4.11666666666667,3.39903,1.90008
"463",46,2019-06-05,33.6,37.1,0.465,0.578,0.446545138888889,5.832,20.8285714285714,0.673333333333333,3.73333333333333,149,21.549,76.9607142857143,3.811,10.58,9.46,0.883,1.021,"GROUPED",83.569,116.382,116.382,113.931,0.276666666666666,4.02666666666667,879.333,1997,264,2696,2018-12-04,2019-09-30,183,-117,34515.996,2960,37475.996,10815.996,26660,10551.996,23964,0.952,12.516,5.58,6.936,2.24826,12.4656,14.71386,4.30333333333333,2.19786,2.00256
"464",46,2019-07-04,34.1,37.9,0.483081597222222,0.575618055555556,0.457855555555556,6.191,20.5,0.36,3.74666666666667,145,21.34,70.6622516556291,3.922,9.059,6.493,0.842333333333333,0.980902777777778,"GROUPED",83.5555555555556,112.319444444444,112.319444444444,114.506944444444,0.1525,3.89333333333333,709.861111111111,1895.16666666667,383.55,3864.75,2018-12-04,2019-09-30,212,-88,31260.3333333333,4248.3,35508.6333333333,8901.88333333333,26606.75,8518.33333333333,22742,0.911618055555556,12.7043958333333,5.79697916666667,6.90741666666667,1.20204,12.51012,13.71216,4.04583333333333,1.00776416666667,3.74279735580633
"465",46,2019-07-30,33.9,36.3,0.548867708333333,0.671567708333333,0.534103409090909,9.952,27.6444444444444,0.173,5.46,121,23.075,64.0972222222222,3.946,11.01,6.726,0.859122916666667,1.02633333333333,"GROUPED",96.4739583333333,135.84375,135.84375,132.302083333333,0.126,5.81,551.2375,2136.875,1977.33333333333,8088.66666666667,2018-12-04,2019-09-30,238,-62,32257.35,10066,42323.35,8592.18333333333,33731.1666666667,6614.85,25642.5,0.942728125,14.645225,6.5864125,8.0588125,0.577647,18.23094,18.808587,5.936,4.163362,2.79586498515625
"466",46,2019-08-14,33.2,36.6,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,3.895,NA,8.423,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-30,253,-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",46,2019-09-03,34.6,36.3,0.402060763888889,0.429361111111111,0.39567803030303,1.893,5.915625,0.01,0.413333333333333,116,23.641,73.878125,5.792,9.256,6.178,0.734125,0.749,"GROUPED",62.1059027777778,67.4861111111111,67.4861111111111,90.0416666666667,0.339166666666667,0.446666666666667,294.243055555556,488.388888888889,121.25,913.5,2018-12-04,2019-09-30,273,-27,9391.58333333333,1034.75,10426.3333333333,3652.16666666667,6774.16666666667,3530.91666666667,5860.66666666667,0.7415625,9.9770625,4.82472916666667,5.15233333333333,0.03339,1.38012,1.41351,0.785833333333333,-8.5635525,8.5948236328125
"468",46,2019-09-17,27.7,35.1,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,4.016,NA,9.319,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-30,287,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",47,2019-03-01,31.6,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,3.485,9.883,5.757,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-26,87,-209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",47,2019-03-22,35.4,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,3.95,9.576,6.759,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-26,108,-188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",47,2019-04-17,38.8,NA,0.497,0.574,0.479117476851852,5.858,19.5919732441472,0.4765,3.51,161,22.398,74.9096989966555,4.152,8.702,7.491,0.84,0.974,"GROUPED",85.78,111.516,111.516,114.344,0.0790000000000001,0.335,1065.704,2222.625,496.8,4673.4,2018-12-04,2019-09-26,134,-162,39459.948,5170.2,44630.148,13285.248,31344.9,12788.448,26671.5,0.907,12.852,5.964,6.888,1.5910335,11.71989,13.3109235,0.414,0.458923499999999,3.98412
"472",47,2019-06-05,36.6,37.3,0.507,0.621,0.482536616161616,7.454,22.5878787878788,0.363333333333334,3.79,143,22.985,69.6515151515152,3.988,9.346,24.261,0.842,0.989,"GROUPED",87.854,122.111,122.111,123.382,0.0833333333333336,3.47333333333333,835.944,2439.944,374.5,3925,2018-12-04,2019-09-26,183,-113,39310.656,4299.5,43610.156,10405.828,33204.328,10031.328,29279.328,0.9155,13.536,6.084,7.452,1.21317,12.65481,13.86798,3.55666666666667,0.331980000000001,3.81264
"473",47,2019-07-04,39.5,37.9,0.470529513888889,0.565458333333333,0.456744949494949,7.168,20.9590643274854,0.186666666666667,3.46333333333333,151,23.121,67.6052631578947,4.38,10.731,7.927,0.81115625,0.947416666666667,"GROUPED",78.9097222222222,107.451388888889,107.451388888889,113.319444444444,0.1675,3.35333333333333,663.034722222222,2324.63888888889,3386.4,17607.5,2018-12-04,2019-09-26,212,-84,35852.0833333333,20993.9,56845.9833333333,11342.8166666667,45503.1666666667,7956.41666666667,27895.6666666667,0.879286458333333,12.4318541666667,5.64635416666667,6.7855,0.623280000000001,11.56407,12.18735,3.52083333333333,-0.244504166666664,5.0023104864728
"474",47,2019-07-30,38.6,37.1,NA,NA,NA,11.8,31.2169312169312,NA,NA,147,23.18,61.3227513227513,4.289,12.701,7.154,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-26,238,-58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",47,2019-08-14,39.4,36.7,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,3.899,NA,6.777,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-26,253,-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",47,2019-09-03,39.4,37.2,0.53428125,0.678152777777778,0.509329545454545,9.798,25.7842105263158,0.483333333333333,4.78333333333333,137,24.996,65.778947368421,4.634,10.903,9.197,0.824215277777778,0.998430555555556,"GROUPED",90.9166666666667,134.215277777778,134.215277777778,134.423611111111,1.78333333333333,4.44666666666667,638.826388888889,2277.02777777778,3350.25,10277,2018-12-04,2019-09-26,273,-23,34990.25,13627.25,48617.5,11016.1666666667,37601.3333333333,7665.91666666667,27324.3333333333,0.911322916666667,14.5492083333333,6.411375,8.13783333333333,1.61385,15.97155,17.5854,6.23,3.03619166666667,4.30060453269676
"477",47,2019-09-17,35.2,37,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,3.92,NA,6.615,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-09-26,287,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",48,2019-03-01,23.4,NA,NA,NA,NA,NA,NA,NA,NA,144,NA,NA,3.704,28.101,5.636,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-06-28,87,-119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",48,2019-03-22,25.3,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,3.671,9.515,6.65,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-06-28,108,-98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",48,2019-04-17,29.9,NA,NA,NA,NA,4.73,18.4765625,NA,NA,153,18.94,73.984375,4.451,8.281,7.575,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-06-28,134,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",48,2019-06-05,30.6,35,0.323,0.339,0.313340909090909,0.932,3.88333333333333,0.733333333333333,1.30333333333333,131,20.002,83.3416666666667,3.633,9.648,13.056,0.835,0.89,"GROUPED",55.396,61.194,61.194,68.771,0.183333333333333,0.00666666666666667,558.5,358.889,366,454.25,2018-12-04,2019-06-28,183,-23,11008.668,820.25,11828.918,7068,4760.918,6702,4306.668,0.8625,7.944,3.876,4.068,2.4486,4.35183,6.80043,0.19,-1.14357,3.641
"482",49,2019-03-01,26.1,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,NA,3.903,14.518,7.515,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-08-14,87,-166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",49,2019-03-22,29.5,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,3.832,9.612,5.541,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-08-14,108,-145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",49,2019-04-17,32.2,NA,NA,NA,NA,6.02,22.1323529411765,NA,NA,148,19.03,69.9632352941177,3.844,8.716,6.856,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-08-14,134,-119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",49,2019-06-05,32.7,35.2,0.507,0.592,0.485895833333333,5.562,19.8642857142857,0.716666666666666,3.86666666666667,163,20.991,74.9678571428571,4.063,12.484,8.727,0.868,1.008,"GROUPED",89.965,118.153,118.153,117.035,0.230000000000001,3.65666666666667,698.556,1454.583,3154.5,13790,2018-12-04,2019-08-14,183,-70,25837.668,16944.5,42782.168,11537.172,31244.996,8382.672,17454.996,0.938,13.188,6.084,7.104,2.39295,12.9108,15.30375,3.88666666666667,2.11575,2.72552
"486",49,2019-07-04,33,38.6,0.477,0.573,0.45650462962963,6.78,22.156862745098,0.276666666666666,3.41666666666667,153,21.239,69.4084967320262,4.332,10.561,7.83,0.816,0.958,"GROUPED",80.491,109.931,109.931,114.625,0.105833333333333,3.50333333333333,518.736,1872.528,2966.5,13266.5,2018-12-04,2019-08-14,212,-41,28695.168,16233,44928.168,9191.332,35736.836,6224.832,22470.336,0.887,12.6,5.724,6.876,0.923789999999999,11.40825,12.33204,3.60916666666667,-0.26796,4.746
"487",49,2019-07-30,34.5,36.7,0.45940625,0.526817708333333,0.453493518518518,5.384,17.9466666666667,0.254,1.0675,136,23.208,77.36,5.092,11.17,7.165,0.766435416666667,0.873286458333333,"GROUPED",73.5614583333333,93.828125,93.828125,107.322916666667,0.0490000000000002,1.5875,442.391666666667,1263.125,850,6175.33333333333,2018-12-04,2019-08-14,238,-15,20466.2,7025.33333333333,27491.5333333333,6158.7,21332.8333333333,5308.7,15157.5,0.8198609375,11.8346875,5.512875,6.3218125,0.848105999999999,3.5643825,4.4124885,1.6365,-7.422199,7.10629837076823
"488",49,2019-08-14,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-08-14,253,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",50,2019-03-01,30,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,3.431,12.132,6.952,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-06-18,87,-109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",50,2019-03-22,30.3,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,NA,3.889,10.076,8.961,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-06-18,108,-88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",50,2019-04-17,30.2,NA,0.487,0.572,0.472333333333333,NA,NA,0.774999999999999,3.71,133,NA,NA,3.989,7.885,8.873,0.858,1.018,"GROUPED",85.49,114.948,114.948,112.792,0.0399999999999998,3.345,3782.236,6255.458,470.333333333333,5953.66666666667,2018-12-04,2019-06-18,134,-62,120452.328,6424,126876.328,45857.1653333333,81019.1626666667,45386.832,75065.496,0.938,12.708,5.844,6.864,2.587725,12.38769,14.975415,3.385,2.267415,2.62632
"492",50,2019-06-05,25.2,NA,0.345,0.351,0.335022727272727,1.946,7.20740740740741,1.20333333333333,1.55666666666667,114,21.884,81.0518518518519,4.219,12.42,41.68,0.936,0.949,"GROUPED",65.451,67.292,67.292,70.243,1.51666666666667,1.24,378.611,651.944,616,547.25,2018-12-04,2019-06-18,183,-13,12366.66,1163.25,13529.91,5159.332,8370.578,4543.332,7823.328,0.9425,8.352,4.14,4.212,4.01793,5.19771,9.21564,2.75666666666667,0.863639999999998,1.6008
